M,S-919269,5 AVENUE,EAST   76 STREET,EAST   75 STREET,E
M,S-919271,5 AVENUE,EAST   79 STREET,EAST   78 STREET,E
M,S-919716,EDGECOMBE AVENUE,SAINT NICHOLAS PLACE,WEST  155 STREET,N
M,S-920441,WEST  155 STREET       *RAMP,DEAD END,WEST  155 STREET       *RAMP,N
M,S-921024,SPRING STREET,WASHINGTON STREET,WEST STREET,N
M,S-921637,CATHEDRAL PARKWAY,MANHATTAN AVENUE,EIGHTH AVENUE,S
M,S-922180,PARK AVENUE,EAST   46 STREET,EAST   42 STREET,E
M,S-922529,FDR DRIVE,EAST   38 STREET,EAST   37 STREET,W
M,S-923934,WARREN STREET,NORTH END AVENUE       *W RDWY,NORTH END AVENUE       *E RDWY,N
M,S-923936,NORTH END AVENUE       *W RDWY,CHAMBERS STREET,WARREN STREET,E
M,S-923938,WARREN STREET,WEST STREET,WEST STREET,N
M,S-924091,WILLIAM STREET,LIBERTY STREET,MAIDEN LANE,W
M,S-924093,MAIDEN LANE,WILLIAM STREET,NASSAU STREET,S
M,S-924104,EAST  110 STREET,FIFTH AVENUE,MADISON AVENUE,S
M,S-924372,SPRING STREET,MOTT STREET,ELIZABETH STREET,S
M,S-925877,UNION SQUARE WEST      *E RDWY,WEST   14 STREET,UNION SQUARE WEST,E
M,S-927225,PARK ROW,PEARL STREET,BROOKLYN BRIDGE,W
M,S-928030,CENTRAL PARK WEST,WEST   63 STREET,WEST   62 STREET,W
M,S-928311,CHAMBERS STREET,DEAD END,NORTH END AVENUE,S
M,S-928340,WEST    4 STREET,WASHINGTON SQUARE EAST,GREENE STREET,N
M,S-928365,WILLIAM STREET,BEAVER STREET,EXCHANGE PLACE,W
M,S-928444,HUDSON STREET,READE STREET,DUANE STREET,E
M,S-928518,3 AVENUE,EAST  101 STREET,EAST  102 STREET,W
M,S-928621,NINTH AVENUE,WEST   33 STREET,WEST   31 STREET,E
M,S-929625,WEST   31 STREET,NINTH AVENUE,LINCOLN TNNL APPROACH,N
M,S-931017,ADAM C POWELL BOULEVARD,WEST  126 STREET,WEST  127 STREET,E
M,S-931250,NEW STREET,WEST   64 STREET,WEST   63 STREET,N
M,S-931251,NEW STREET,WEST   64 STREET,WEST   63 STREET,S
M,S-931363,NEW STREET,WEST   64 STREET,WEST   63 STREET,W
M,S-931389,FREDERICK DOUGLASS BOULEVARD,ST NICHOLAS AVENUE,WEST  121 STREET,W
M,S-931406,ST NICHOLAS AVENUE,WEST  112 STREET,WEST  111 STREET,W
M,S-931409,ST NICHOLAS AVENUE,WEST  118 STREET,WEST  119 STREET,E
M,S-931412,LENOX AVENUE,WEST  115 STREET,WEST  114 STREET,W
M,S-931413,WEST  123 STREET,MOUNT MORRIS PARK,LENOX AVENUE,S
M,S-931421,WEST  127 STREET,5 AVENUE,LENOX AVENUE,N
M,S-931435,WEST  121 STREET,LENOX AVENUE,ADAM C POWELL BOULEVARD,S
M,S-931436,WEST  121 STREET,FRED DOUGLASS BOULEVARD,MANHATTAN AVENUE,S
M,S-931437,WEST  123 STREET,FREDRICK DOUGLASS BOULEVARD,SAINT NICHOLAS AVENUE,S
M,S-931438,WEST  115 STREET,MANHATTAN AVENUE,MORNINGSIDE AVENUE,S
M,S-931441,WEST  123 STREET,SAINT NICHOLAS AVENUE,MANHATTAN AVENUE,S
M,S-931444,WEST  122 STREET,FRED DOUGLASS BOULEVARD,ADAM C POWELL BOULEVARD,S
M,S-931450,MORNINGSIDE AVENUE,MANHATTAN AVENUE,WEST  114 STREET,E
M,S-931451,MANHATTAN AVENUE,WEST  123 STREET,WEST  122 STREET,E
M,S-931463,ADAM C POWELL BOULEVARD,WEST  141 STREET,WEST  140 STREET,W
M,S-931518,WEST  129 STREET,5 AVENUE,LENOX AVENUE,S
M,S-931524,WEST  118 STREET,ADAM C POWELL BOULEVARD,LENOX AVENUE,S
M,S-931526,WEST  117 STREET,ADAM C POWELL BOULEVARD,SAINT NICHOLAS AVENUE,N
M,S-931528,WEST  115 STREET,LENOX AVENUE,SAINT NICHOLAS AVENUE,S
M,S-931530,WEST  117 STREET,ADAM C POWELL BOULEVARD,SAINT NICHOLAS AVENUE,S
M,S-931531,WEST  114 STREET,ST NICHOLAS AVENUE,LENOX AVENUE,N
M,S-931534,ADAM C POWELL BOULEVARD,WEST  121 STREET,WEST  120 STREET,W
M,S-931541,ADAM C POWELL BOULEVARD,WEST  127 STREET,WEST  126 STREET,W
M,S-931546,ST NICHOLAS AVENUE,WEST  123 STREET,WEST  124 STREET,E
M,S-931549,5 AVENUE,LUIS MUNOZ MARIN BOULEVARD,EAST  115 STREET,E
M,S-931550,5 AVENUE,EAST  119 STREET,EAST  118 STREET,E
M,S-931552,5 AVENUE,WEST  117 STREET,WEST  116 STREET,W
M,S-931562,FRED DOUGLASS BOULEVARD,FRED DOUGLASS CIRCLE,WEST  111 STREET,E
M,S-931566,FRED DOUGLASS BOULEVARD,WEST  115 STREET,WEST  116 STREET,E
M,S-931570,FRED DOUGLASS BOULEVARD,ST NICHOLAS AVENUE,WEST  122 STREET,E
M,S-931572,ADAM C POWELL BOULEVARD,WEST  120 STREET,WEST  121 STREET,E
M,S-931574,ADAM C POWELL BOULEVARD,WEST  118 STREET,WEST  119 STREET,E
M,S-931575,ADAM C POWELL BOULEVARD,WEST  119 STREET,WEST  118 STREET,W
M,S-931578,ADAM C POWELL BOULEVARD,WEST  117 STREET,WEST  118 STREET,E
M,S-931579,ADAM C POWELL BOULEVARD,WEST  115 STREET,ST NICHOLAS AVENUE,E
M,S-931580,A C POWELL BOULEVARD,WEST  112 STREET,WEST  113 STREET,E
M,S-931582,MANHATTAN AVENUE,WEST  120 STREET,WEST  121 STREET,E
M,S-931585,MANHATTAN AVENUE,WEST  117 STREET,WEST  118 STREET,E
M,S-931588,MORNINGSIDE AVENUE,WEST  115 STREET,WEST  116 STREET,E
M,S-931590,MORNINGSIDE AVENUE,WEST  117 STREET,WEST  118 STREET,E
M,S-931593,MORNINGSIDE AVENUE,WEST  120 STREET,WEST  121 STREET,E
M,S-931594,MORNINGSIDE AVENUE,WEST  122 STREET,WEST  123 STREET,E
M,S-931652,WEST  119 STREET,LENOX AVENUE,ADAM C POWELL BOULEVARD,S
M,S-931660,FIFTH AVENUE,EAST  112 STREET,EAST  111 STREET,E
M,S-931671,ADAM C POWELL BOULEVARD,WEST  130 STREET,WEST  131 STREET,E
M,S-931672,5 AVENUE,EAST  117 STREET,LUIS MUNOZ MARIN BOULEVARD,E
M,S-931674,5 AVENUE,EAST  120 STREET,EAST  119 STREET,E
M,S-931680,MORNINGSIDE AVENUE,WEST  121 STREET,WEST  122 STREET,E
M,S-931728,ST NICHOLAS AVENUE,WEST  120 STREET,WEST  121 STREET,E
M,S-931729,FRED DOUGLASS BOULEVARD,WEST  124 STREET,WEST  123 STREET,W
M,S-931730,LENOX AVENUE,WEST  115 STREET,WEST  116 STREET,E
M,S-932017,WEST  120 STREET,FRED DOUGLASS BOULEVARD,SAINT NICHOLAS AVENUE,N
M,S-932019,WEST  120 STREET,MORNINGSIDE AVENUE,MANHATTAN AVENUE,N
M,S-932020,WEST  121 STREET,MANHATTAN AVENUE,MORNINGSIDE AVENUE,S
M,S-932030,WEST  114 STREET,ADAM C POWELL BOULEVARD,ST NICHOLAS AVENUE,N
M,S-932031,WEST  114 STREET,ADAM C POWELL BOULEVARD,ST NICHOLAS AVENUE,S
M,S-932034,WEST  117 STREET,MANHATTAN AVENUE,MORNINGSIDE AVENUE,S
M,S-932039,WEST  118 STREET,SAINT NICHOLAS AVENUE,ADAM C POWELL BOULEVARD,N
M,S-932042,WEST  118 STREET,MORNINGSIDE AVENUE,MANHATTAN AVENUE,N
M,S-932043,WEST  118 STREET,SAINT NICHOLAS AVENUE,ADAM C POWELL BOULEVARD,S
M,S-932061,MANHATTAN AVENUE,WEST  114 STREET,MORNINGSIDE AVENUE,W
M,S-932063,MANHATTAN AVENUE,WEST  117 STREET,WEST  116 STREET,W
M,S-932067,MANHATTAN AVENUE,WEST  121 STREET,WEST  120 STREET,W
M,S-932069,MANHATTAN AVENUE,WEST  123 STREET,WEST  122 STREET,W
M,S-932070,MANHATTAN AVENUE,WEST  111 STREET,WEST  112 STREET,E
M,S-932071,WEST  122 STREET,MORNINGSIDE AVENUE,MANHATTAN AVENUE,N
M,S-932073,WEST  122 STREET,ADAM C POWELL BOULEVARD,LENOX AVENUE,N
M,S-932077,WEST  123 STREET,MANHATTAN AVENUE,MORNINGSIDE AVENUE,S
M,S-932078,WEST  123 STREET,SAINT NICHOLAS AVENUE,MANHATTAN AVENUE,N
M,S-932079,WEST  123 STREET,FRED DOUGLASS BOULEVARD,SAINT NICHOLAS AVENUE,N
M,S-932081,WEST  132 STREET,FRED DOUGLASS BOULEVARD,ADAM C POWELL BOULEVARD,N
M,S-932090,ST NICHOLAS AVENUE,WEST  133 STREET,WEST  134 STREET,E
M,S-932097,ADAM C POWELL BOULEVARD,WEST  124 STREET,WEST  123 STREET,W
M,S-932109,WEST  153 STREET,FRED DOUGLASS BOULEVARD,BRADHURST AVENUE,S
M,S-932119,WEST  154 STREET,FRED DOUGLASS BOULEVARD,BRADHURST AVENUE,S
M,S-932124,WEST  142 STREET,LENOX AVENUE,CHISUM PLACE,S
M,S-932126,WEST  142 STREET,BRADHURST AVENUE,FRED DOUGLASS BOULEVARD,N
M,S-932136,WEST  119 STREET,FIFTH AVENUE,LENOX AVENUE,S
M,S-932138,WEST  119 STREET,ADAM C POWELL BOULEVARD,SAINT NICHOLAS AVENUE,S
M,S-932140,WEST  120 STREET,FRED DOUGLASS BOULEVARD,SAINT NICHOLAS AVENUE,S
M,S-932141,WEST  120 STREET,ADAM C POWELL BOULEVARD,LENOX AVENUE,S
M,S-932149,WEST  115 STREET,FRED DOUGLASS BOULEVARD,MANHATTAN AVENUE,N
M,S-932180,WEST  134 STREET,SAINT NICHOLAS AVENUE,FRED DOUGLASS BOULEVARD,S
M,S-932185,WEST  137 STREET,FRED DOUGLASS BOULEVARD,EDGECOMBE AVENUE,N
M,S-932186,WEST  137 STREET,FRED DOUGLASS BOULEVARD,EDGECOMBE AVENUE,S
M,S-932192,WEST  138 STREET,SAINT NICHOLAS AVENUE,EDGECOMBE AVENUE,N
M,S-932196,WEST  138 STREET,EDGECOMBE AVENUE,FRED DOUGLASS BOULEVARD,N
M,S-932197,WEST  138 STREET,EDGECOMBE AVENUE,FRED DOUGLASS BOULEVARD,S
M,S-932198,WEST  139 STREET,EDGECOMBE AVENUE,SAINT NICHOLAS AVENUE,N
M,S-932199,WEST  139 STREET,EDGECOMBE AVENUE,SAINT NICHOLAS AVENUE,S
M,S-932200,WEST  139 STREET,ADAM CLAYTON POWELL BOULEVARD,FRED DOUGLASS BOULEVARD,N
M,S-932201,WEST  139 STREET,ADAM C POWELL BOULEVARD,FRED DOUGLASS BOULEVARD,S
M,S-932202,WEST  139 STREET,FRED DOUGLASS BOULEVARD,EDGECOMBE AVENUE,S
M,S-932209,WEST  140 STREET,SAINT NICHOLAS AVENUE,EDGECOMBE AVENUE,S
M,S-932212,WEST  140 STREET,SAINT NICHOLAS AVENUE,EDGECOMBE AVENUE,N
M,S-932224,LENOX AVENUE,WEST  138 STREET,WEST  139 STREET,E
M,S-932225,EDGECOMBE AVENUE,WEST  137 STREET,WEST  138 STREET,E
M,S-932228,EDGECOMBE AVENUE,WEST  140 STREET,WEST  141 STREET,E
M,S-932232,EDGECOMBE AVENUE,WEST  139 STREET,WEST  140 STREET,W
M,S-932234,5 AVENUE,WEST  138 STREET,WEST  137 STREET,W
M,S-932268,WEST  127 STREET,FRED DOUGLASS BOULEVARD,ST NICHOLAS AVENUE,N
M,S-932276,WEST  128 STREET,ST NICHOLAS AVENUE,FRED DOUGLASS BOULEVARD,S
M,S-932279,WEST  129 STREET,FRED DOUGLASS BOULEVARD,ST NICHOLAS AVENUE,N
M,S-932284,ST NICHOLAS AVENUE,WEST  127 STREET,WEST  126 STREET,W
M,S-932291,5 AVENUE,EAST  135 STREET,EAST  132 STREET,E
M,S-932292,5 AVENUE,EAST  129 STREET,EAST  128 STREET,E
M,S-932293,5 AVENUE,EAST  132 STREET,EAST  131 STREET,E
M,S-932315,5 AVENUE,WEST  131 STREET,WEST  130 STREET,W
M,S-932317,5 AVENUE,WEST  129 STREET,WEST  128 STREET,W
M,S-932318,ST NICHOLAS AVENUE,WEST  128 STREET,WEST  129 STREET,E
M,S-932323,ST NICHOLAS AVENUE,WEST  138 STREET,WEST  139 STREET,E
M,S-932327,FRED DOUGLASS BOULEVARD,WEST  134 STREET,WEST  133 STREET,W
M,S-932329,FRED DOUGLASS BOULEVARD,WEST  137 STREET,WEST  136 STREET,W
M,S-932333,FRED DOUGLASS BOULEVARD,WEST  132 STREET,WEST  133 STREET,E
M,S-932334,FRED DOUGLASS BOULEVARD,WEST  134 STREET,WEST  135 STREET,E
M,S-932335,FRED DOUGLASS BOULEVARD,WEST  136 STREET,WEST  137 STREET,E
M,S-932337,FRED DOUGLASS BOULEVARD,WEST  140 STREET,WEST  141 STREET,E
M,S-932339,ADAM CLAYTON POWELL BOULEVARD,WEST  112 STREET,WEST  111 STREET,W
M,S-932347,BRADHURST AVENUE,WEST  152 STREET,WEST  153 STREET,E
M,S-932389,ADAM C POWELL BOULEVARD,WEST  147 STREET,WEST  146 STREET,W
M,S-932415,FRED DOUGLASS BOULEVARD,WEST  149 STREET,WEST  148 STREET,W
M,S-932416,FRED DOUGLASS BOULEVARD,WEST  151 STREET,WEST  150 STREET,W
M,S-932426,WEST  146 STREET,BRADHURST AVENUE,FRED DOUGLASS BOULEVARD,N
M,S-932429,WEST  151 STREET,MACOMBS PLACE,FRED DOUGLASS BOULEVARD,S
M,S-932430,LENOX AVENUE,WEST  120 STREET,WEST  121 STREET,E
M,S-932432,LENOX AVENUE,WEST  118 STREET,WEST  119 STREET,E
M,S-932434,LENOX AVENUE,WEST  111 STREET,WEST  112 STREET,E
M,S-932437,ST NICHOLAS AVENUE,WEST  117 STREET,WEST  116 STREET,W
M,S-932438,ST NICHOLAS AVENUE,WEST  115 STREET,WEST  114 STREET,W
M,S-932439,ST NICHOLAS AVENUE,WEST  114 STREET,WEST  113 STREET,W
M,S-932440,ST NICHOLAS AVENUE,WEST  113 STREET,WEST  112 STREET,W
M,S-932442,ST NICHOLAS AVENUE,WEST  112 STREET,WEST  113 STREET,E
M,S-932443,ST NICHOLAS AVENUE,WEST  113 STREET,WEST  114 STREET,E
M,S-932444,ST NICHOLAS AVENUE,WEST  117 STREET,WEST  116 STREET,E
M,S-932445,ST NICHOLAS AVENUE,WEST  117 STREET,WEST  118 STREET,E
M,S-932452,ST NICHOLAS AVENUE,WEST  122 STREET,WEST  123 STREET,E
M,S-932471,LENOX AVENUE,WEST  111 STREET,ST NICHOLAS AVENUE,W
M,S-932475,MACOMBS PLACE,WEST  150 STREET,WEST  151 STREET,E
M,S-932479,5 AVENUE,EAST  125 STREET,EAST  124 STREET,E
M,S-932484,MANHATTAN AVENUE,HANCOCK PLACE,EAST  123 STREET,E
M,S-932612,ST NICHOLAS AVENUE,WEST  115 STREET,WEST  116 STREET,E
M,S-932613,LENOX AVENUE,WEST  121 STREET,WEST  120 STREET,W
M,S-932625,EDGECOMBE AVENUE,WEST  136 STREET,WEST  137 STREET,E
M,S-932631,WEST  127 STREET,FRED DOUGLASS BOULEVARD,ST NICHOLAS AVENUE,S
M,S-932646,ADAM C POWELL BOULEVARD,WEST  116 STREET,WEST  115 STREET,W
M,S-932648,BRADHURST AVENUE,WEST  147 STREET,WEST  148 STREET,E
M,S-932652,EIGHTH AVENUE,HARLEM RIVER DRIVE,HARLEM RIVER DRIVE,E
M,S-932658,WEST  142 STREET,FRED DOUGLASS BOULEVARD,ADAM C POWELL BOULEVARD,N
M,S-932662,WEST  121 STREET,MANHATTAN AVENUE,MORNINGSIDE AVENUE,N
M,S-932665,WEST  118 STREET,ADAM C POWELL BOULEVARD,LENOX AVENUE,N
M,S-932669,EAST  110 STREET,MANHATTAN AVENUE,FRED DOUGLASS CIRCLE,S
M,S-932673,WEST  122 STREET,MANHATTAN AVENUE,SAINT NICHOLAS AVENUE,N
M,S-932674,WEST  122 STREET,FRED DOUGLASS BOULEVARD,ADAM C POWELL BOULEVARD,N
M,S-932742,WEST   27 STREET,11 AVENUE,12 AVENUE,N
M,S-932892,NEW STREET,EXCHANGE PLACE,WALL STREET,W
M,S-932893,NEW STREET,EXCHANGE PLACE,WALL STREET,E
M,S-932939,FREDERICK DOUGLASS BOULEVARD,CENTRAL PARK NORTH,FREDERICK DOUGLASS CIRCLE,E
M,S-932940,FREDERICK DOUGLASS CIRCLE,CENTRAL PARK WEST,CENTRAL PARK NORTH,S
M,S-932941,FREDERICK DOUGLASS CIRCLE,FREDERICK DOUGLASS BOULEVARD,CATHEDRAL PARKWAY,S
M,S-932942,FREDERICK DOUGLASS CIRCLE,CENTRAL PARK NORTH,FREDERICK DOUGLASS BOULEVARD,N
M,S-932944,FREDERICK DOUGLASS CIRCLE,CENTRAL PARK WEST,CENTRAL PARK NORTH,N
M,S-932945,CATHEDRAL PARKWAY,FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS CIRCLE,N
M,S-932947,FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS CIRCLE,CATHEDRAL PARKWAY,W
M,S-932982,WEST  148 STREET,BRADHURST AVENUE,FRED DOUGLASS BOULEVARD,N
M,S-932987,MANHATTAN AVENUE,HANCOCK PLACE,WEST  123 STREET,W
M,S-932988,MACOMBS PLACE,FRED DOUGLASS BOULEVARD,WEST  150 STREET,W
M,S-932990,WEST  150 STREET,FRED DOUGLASS BOULEVARD,MACOMBS PLACE,S
M,S-933007,WEST  144 STREET,ADAM C POWELL BOULEVARD,LENOX AVENUE,S
M,S-933096,5 AVENUE,EAST   59 STREET,EAST   58 STREET,E
M,S-933190,FRED DOUGLASS BOULEVARD,WEST  137 STREET,WEST  138 STREET,E
M,S-933747,ADAM CLAYTON POWELL BOULEVARD,WEST  113 STREET,WEST  112 STREET,W
M,S-933751,FRED DOUGLASS BOULEVARD,WEST  139 STREET,WEST  140 STREET,E
M,S-934098,WHITE STREET,CHURCH STREET,AVENUE OF THE AMERICAS,N
M,S-935743,EAST   38 STREET,MADISON AVENUE,PARK AVENUE,S
M,S-936344,AMSTERDAM AVENUE,WEST  177 STREET,WEST  178 STREET,E
M,S-937126,WASHINGTON SQUARE SOUTH,THOMPSON STREET,LA GUARDIA PLACE,S
M,S-937354,NEW STREET,WEST   63 STREET,WEST   64 STREET,E
M,S-937403,TRIMBLE PLACE,THOMAS STREET,DUANE STREET,W
M,S-938758,12 AVENUE,WEST   57 STREET,WEST   59 STREET,W
M,S-939980,SOUTH STREET,JOHN STREET,FLETCHER STREET,W
M,S-940959,STATE STREET,STATE STREET,WHITEHALL STREET,E
M,S-941070,WEST STREET,JANE STREET,HORATIO STREET,E
M,S-941775,THOMPSON STREET,WASHINGTON SQUARE SOUTH,WEST    3 STREET,W
M,S-941776,THOMPSON STREET,WASHINGTON SQUARE SOUTH,WEST    3 STREET,E
M,S-942342,EAST   47 STREET       *S RDWAY,2 AVENUE,1 AVENUE,N
M,S-942685,GRACIE SQUARE,EAST END AVENUE,DEAD END,S
M,S-944043,WEST  129 STREET,BROADWAY,BROADWAY,N
M,S-944044,WEST  129 STREET,BROADWAY,BROADWAY,S
M,S-944746,5 AVENUE,WEST  111 STREET,FRAWLEY CIRCLE         *N,E
M,S-944747,5 AVENUE,WEST  111 STREET,FRAWLEY CIRCLE,W
M,S-944748,5 AVENUE,FRAWLEY CIRCLE         *N,FRAWLEY CIRCLE         *S,E
M,S-944749,5 AVENUE,FRAWLEY CIRCLE         *N,FRAWLEY CIRCLE         *S,W
M,S-945292,ELEVENTH AVENUE,WEST   22 STREET,WEST   23 STREET,E
M,S-945788,RECTOR PLACE           *N RD,DEAD END,SOUTH END AVENUE,S
M,S-946528,RECTOR PLACE,CUL DE SAC,SOUTH END AVENUE,W
M,S-947047,9 AVENUE,WEST   33 STREET,WEST   34 STREET,E
M,S-948722,LEXINGTON AVENUE,EAST   64 STREET,EAST   63 STREET,W
M,S-949127,7 AVENUE,WEST   33 STREET,WEST   32 STREET,E
M,S-951238,WEST   42 STREET,DYER AVENUE,NINTH AVENUE,S
M,S-951462,WEST   35 STREET,AVENUE OF THE AMERICAS,BROADWAY,S
M,S-951468,WEST   36 STREET,BROADWAY,AVENUE OF THE AMERICAS,S
M,S-951470,WEST   32 STREET,AVENUE OF THE AMERICAS,BROADWAY,N
M,S-954628,ESSEX STREET,CANAL STREET,EAST BROADWAY,W
M,S-954781,COLUMBUS CIRCLE        *E RDWY,CENTRAL PARK SOUTH,CENTRAL PARK SOUTH,E
M,S-955303,CHAMBERS STREET,CENTRE STREET,ELK STREET,N
M,S-955435,LENOX AVENUE,WEST  117 STREET,WEST  118 STREET,E
M,S-957636,WEST   40 STREET,ELEVENTH AVENUE,TWELFTH AVENUE,N
M,S-958004,CATHERINE STREET,BOWERY,EAST BROADWAY,N
M,S-959644,AUDUBON AVENUE,WEST  175 STREET,WEST  176 STREET,E
M,S-959645,AUDUBON AVENUE,WEST  174 STREET,WEST  175 STREET,E
M,S-959697,DONGAN PLACE,BROADWAY,ARDEN STREET,S
M,S-959710,WEST  196 STREET,BROADWAY,ELLWOOD STREET,S
M,S-959748,WEST  219 STREET,BROADWAY,9 AVENUE,S
M,S-959760,WEST  215 STREET,DEAD END,NINTH AVENUE,N
M,S-959762,HOGAN PLACE,BAXTER STREET,CENTRE STREET,N
M,S-959809,BROADWAY,WEST  157 STREET,EDWARD M MORGAN PLACE,W
M,S-959904,BROADWAY TERRACE,FAIRVIEW AVENUE,WEST  193 STREET,W
M,S-959907,WEST  193 STREET,BROADWAY TERRACE,BROADWAY,S
M,S-959960,BROADWAY,WEST  216 STREET,WEST  217 STREET,E
M,S-959982,WADSWORTH TERRACE,WEST  189 STREET,WEST  190 STREET,E
M,S-959984,WADSWORTH TERRACE,WEST  189 STREET,WEST  188 STREET,E
M,S-960237,WADSWORTH AVENUE,WEST  176 STREET,WEST  175 STREET,W
M,S-960261,CABRINI BOULEVARD,WEST  187 STREET,WEST  187 STREET,E
M,S-960281,AUDUBON AVENUE,WEST  177 STREET,WEST  178 STREET,E
M,S-960299,RIVERSIDE DRIVE,WEST  157 STREET,EDWARD MORGAN PLACE,S
M,S-960306,GEORGE WASHINGTON BRIDGE,RIVERSIDE DRIVE,WEST  178 STREET,W
M,S-960308,RIVERSIDE DRIVE,WEST  156 STREET,RIVERSIDE DRIVE,W
M,S-960312,WEST  155 STREET,RIVERSIDE DRIVE WEST,RIVERSIDE DRIVE,S
M,S-960314,RIVERSIDE DRIVE,STAFF STREET,RIVERSIDE DRIVE,S
M,S-960316,RIVERSIDE DRIVE,WEST  165 STREET,WEST  178 STREET,E
M,S-960360,JUMEL TERRACE,SYLVAN TERRACE,WEST  160 STREET,W
M,S-960484,WEST  169 STREET,FORT WASHINGTON AVENUE,HAVEN AVENUE,N
M,S-960499,WEST  170 STREET,AUDUBON AVENUE,AMSTERDAM AVENUE,N
M,S-960501,WEST  171 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,N
M,S-960503,WEST  171 STREET,AUDUBON AVENUE,SAINT NICHOLAS AVENUE,N
M,S-960540,WEST  173 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,S
M,S-960541,WEST  173 STREET,AUDUBON AVENUE,SAINT NICHOLAS AVENUE,S
M,S-960560,WEST  176 STREET,HAVEN AVENUE,PINEHURST AVENUE,S
M,S-960624,WEST  192 STREET,WADSWORTH AVENUE,ST NICHOLAS AVENUE,N
M,S-960649,DYCKMAN STREET,PAYSON AVENUE,HENRY HUDSON PARKWAY EXIT RAMP,N
M,S-960691,RIVERSIDE DRIVE,PAYSON AVENUE,HENSHAW STREET,N
M,S-960696,DYCKMAN STREET,HENRY HUDSON PARKWAY EXIT RAMP,DEAD END,N
M,S-960708,WEST  177 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,S
M,S-960713,WEST  178 STREET,CABRINI BOULEVARD,PINEHURST AVENUE,S
M,S-960856,PINE STREET,WATER STREET,PEARL STREET,S
M,S-960941,WEST  155 STREET,RIVERSIDE DRIVE WEST,WEST  155 STREET       *RAMP,S
M,S-960965,AUDUBON AVENUE,WEST  167 STREET,WEST  168 STREET,E
M,S-960985,WEST  155 STREET,BROADWAY,AMSTERDAM AVENUE,S
M,S-961032,BOGARDUS PLACE,ELLWOOD STREET,HILLSIDE AVENUE,W
M,S-961073,PEARL STREET,CARDINAL HAYES PLACE,FOLEY SQUARE,S
M,S-961306,RIVERSIDE DRIVE,RIVERSIDE DRIVE,RIVERSIDE DRIVE,E
M,S-962294,MACOMBS PLACE,WEST  150 STREET,WEST  151 STREET,W
M,S-962371,GOUVERNEUR SLIP WEST,FDR DRIVE,WATER STREET,N
M,S-962372,FREDERICK DOUGLASS C,CATHEDRAL PARKWAY,CENTRAL PARK WEST,W
M,S-963669,GREENWICH STREET,HARRISON STREET,FRANKLIN STREET,W
M,S-963670,GREENWICH STREET,JAY STREET,DUANE STREET,W
M,S-963671,GREENWICH STREET,HARRISON STREET,READE STREET,W
M,S-963672,GREENWICH STREET,JAY STREET,HARRISON STREET,W
M,S-964171,WEST  117 STREET,LENOX AVENUE,ADAM C POWELL BOULEVARD,N
M,S-964301,SECOND AVENUE,FDR DRIVE,HARLEM RIVER DRIVE,E
M,S-964305,2 AVENUE,EAST  126 STREET,EAST  125 STREET,W
M,S-964311,2 AVENUE,HARLEM RIVER DRIVE,EAST  127 STREET,W
M,S-964389,WEST   11 STREET,GREENWICH AVENUE,WAVERLY PLACE,S
M,S-965281,N D PERLMAN PLACE,EAST   16 STREET,EAST   15 STREET,W
M,S-965282,N D PERLMAN PLACE,EAST   16 STREET,EAST   17 STREET,W
M,S-967745,BEAVER STREET,WALL STREET,HANOVER STREET,S
M,S-967746,PEARL STREET,BEAVER STREET,HANOVER STREET,W
M,S-969811,PINE STREET,NASSAU STREET,BROADWAY,S
M,S-970240,SOUTH STREET,WALL STREET,GOUVERNEUR LANE,W
M,S-971007,NEW STREET,EAST   63 STREET,EAST   62 STREET,N
M,S-972603,WEST STREET,WEST HOUSTON STREET,CLARKSON STREET,E
M,S-973492,HUDSON STREET,ERICSSON PLACE,LAIGHT STREET,E
M,S-975518,2 AVENUE,EAST  120 STREET,EAST  119 STREET,E
M,S-975519,2 AVENUE,EAST  119 STREET,EAST  118 STREET,E
M,S-975521,2 AVENUE,EAST  117 STREET,EAST  116 STREET,E
M,S-975726,WILLIAM STREET,STONE STREET,SOUTH WILLIAM STREET,S
M,S-976036,PEARL STREET,PARK ROW,FOLEY SQUARE,N
M,S-976038,HUDSON STREET,HUBERT STREET,LAIGHT STREET,W
M,S-976039,HUDSON STREET,LAIGHT STREET,VESTRY STREET,W
M,S-976103,NEW STREET,EXCHANGE PLACE,BEAVER STREET,E
M,S-976131,WEST   23 STREET,TWELFTH AVENUE,ELEVENTH AVENUE,S
M,S-976136,HUDSON STREET,VESTRY STREET,DESBROSSES STREET,W
M,S-976138,HUDSON STREET,DESBROSSES STREET,CANAL STREET,W
M,S-976150,BROADWAY               *E S/R,WEST  132 STREET,WEST  133 STREET,E
M,S-976151,BROADWAY               *E S/R,WEST  131 STREET,WEST  132 STREET,E
M,S-977806,WEST   96 STREET,WEST END AVENUE,HENRY HUDSON PARKWAY EN RAMP,N
M,S-978862,RECTOR STREET,WASHINGTON STREET,GREENWICH STREET,N
M,S-979348,WEST  136 STREET,LENOX AVENUE,FIFTH AVENUE,N
